city,cityLabel,location,locode
http://www.wikidata.org/entity/Q633724,Sarlhusen,Point(9.766666666 54.016666666),
http://www.wikidata.org/entity/Q654464,Sarmersbach,Point(6.881944444 50.242222222),
http://www.wikidata.org/entity/Q671037,Sarmstorf,Point(12.199722222 53.85),
http://www.wikidata.org/entity/Q633995,Sarnow,Point(13.633333333 53.75),
http://www.wikidata.org/entity/Q53763,Sarow,Point(13.1 53.8),
http://www.wikidata.org/entity/Q558620,Sarstedt,Point(9.860555555 52.239444444),
http://www.wikidata.org/entity/Q546006,Sarzbüttel,Point(9.185 54.119444444),
http://www.wikidata.org/entity/Q632868,Sasbach,Point(8.091666666 48.638333333),
http://www.wikidata.org/entity/Q536022,Sasbach am Kaiserstuhl,Point(7.617222222 48.139444444),
http://www.wikidata.org/entity/Q533808,Sasbachwalden,Point(8.127222222 48.618333333),
http://www.wikidata.org/entity/Q654015,Sassen,Point(6.966111111 50.266111111),
http://www.wikidata.org/entity/Q667633,Sassen-Trantow,Point(13.183333333 54.0),
http://www.wikidata.org/entity/Q2794,Sassenberg,Point(8.040833333 51.989722222),
http://www.wikidata.org/entity/Q475659,Sassenburg,Point(10.633333333 52.516666666),
http://www.wikidata.org/entity/Q494631,Sassnitz,Point(13.641111111 54.516388888),
http://www.wikidata.org/entity/Q27643,Saterland,Point(7.716666666 53.033333333),
http://www.wikidata.org/entity/Q658755,Satow,Point(11.9 53.983333333),
http://www.wikidata.org/entity/Q552908,Satrup,Point(9.60549 54.69237),
http://www.wikidata.org/entity/Q552908,Satrup,Point(9.603333333 54.693888888),
http://www.wikidata.org/entity/Q81994,Satteldorf,Point(10.080833333 49.168055555),
http://www.wikidata.org/entity/Q284153,Sauensiek,Point(9.6 53.383333333),
http://www.wikidata.org/entity/Q507232,Sauerlach,Point(11.65 47.966666666),
http://www.wikidata.org/entity/Q176335,Sauerthal,Point(7.821666666 50.085833333),
http://www.wikidata.org/entity/Q122188,Sauldorf,Point(9.108055555 47.944444444),
http://www.wikidata.org/entity/Q505823,Saulgrub,Point(11.033333333 47.666666666),
http://www.wikidata.org/entity/Q630067,Saulheim,Point(8.156388888 49.878888888),
http://www.wikidata.org/entity/Q556908,Saustrup,Point(9.766666666 54.666666666),
http://www.wikidata.org/entity/Q636939,Sauzin,Point(13.783333333 54.033333333),
http://www.wikidata.org/entity/Q654511,Saxler,Point(6.896388888 50.139722222),
http://www.wikidata.org/entity/Q71151,Sayda,Point(13.416666666 50.716666666),
http://www.wikidata.org/entity/Q551226,Schaafheim,Point(9.016666666 49.916666666),
http://www.wikidata.org/entity/Q568952,Schaalby,Point(9.633333333 54.55),
http://www.wikidata.org/entity/Q651052,Schacht-Audorf,Point(9.720555555 54.309722222),
http://www.wikidata.org/entity/Q554868,Schachtebich,Point(10.050833333 51.401388888),
http://www.wikidata.org/entity/Q554205,Schackendorf,Point(10.270833333 53.959166666),
http://www.wikidata.org/entity/Q551483,Schafflund,Point(9.166666666 54.766666666),
http://www.wikidata.org/entity/Q552536,Schafstedt,Point(9.3 54.066666666),
http://www.wikidata.org/entity/Q24027921,Schaibing,Point(13.639 48.6029),
http://www.wikidata.org/entity/Q535603,Schalkau,Point(11.008611111 50.394444444),
http://www.wikidata.org/entity/Q644817,Schalkenbach,Point(7.148888888 50.493611111),
http://www.wikidata.org/entity/Q566795,Schalkenmehren,Point(6.860833333 50.167777777),
http://www.wikidata.org/entity/Q516249,Schalkham,Point(12.416666666 48.466666666),
http://www.wikidata.org/entity/Q548955,Schalkholz,Point(9.25 54.25),
http://www.wikidata.org/entity/Q58456,Schalksmühle,Point(7.516666666 51.216666666),
http://www.wikidata.org/entity/Q62017,Schallbach,Point(7.626666666 47.654444444),
http://www.wikidata.org/entity/Q654522,Schallodenbach,Point(7.7175 49.546111111),
http://www.wikidata.org/entity/Q572443,Schallstadt,Point(7.750277777 47.958055555),
http://www.wikidata.org/entity/Q567527,Schankweiler,Point(6.384166666 49.898888888),
http://www.wikidata.org/entity/Q671802,Schapen,Point(7.566666666 52.383333333),
http://www.wikidata.org/entity/Q320637,Schaprode,Point(13.166666666 54.516666666),
http://www.wikidata.org/entity/Q541628,Scharbeutz,Point(10.745555555 54.021388888),
http://www.wikidata.org/entity/Q653115,Scharfbillig,Point(6.556388888 49.930555555),
http://www.wikidata.org/entity/Q632660,Scharnebeck,Point(10.516666666 53.3),
http://www.wikidata.org/entity/Q624412,Scharnhorst,Point(10.283055555 52.716666666),
http://www.wikidata.org/entity/Q558654,Schashagen,Point(10.866666666 54.116666666),
http://www.wikidata.org/entity/Q175419,Schauenburg,Point(9.351944444 51.281694444),
http://www.wikidata.org/entity/Q502580,Schauenstein,Point(11.766666666 50.266666666),
http://www.wikidata.org/entity/Q648736,Schauerberg,Point(7.583333333 49.316666666),
http://www.wikidata.org/entity/Q503784,Schaufling,Point(13.066666666 48.85),
http://www.wikidata.org/entity/Q377931,Schauren,Point(7.27 50.023888888),
http://www.wikidata.org/entity/Q818753,Schauren,Point(7.238055555 49.809166666),
http://www.wikidata.org/entity/Q252794,Schechen,Point(12.133333333 47.933333333),
http://www.wikidata.org/entity/Q550773,Schechingen,Point(9.9175 48.873333333),
http://www.wikidata.org/entity/Q557427,Scheden,Point(9.733055555 51.45),
http://www.wikidata.org/entity/Q83144,Scheer,Point(9.293333333 48.073611111),
http://www.wikidata.org/entity/Q501679,Scheeßel,Point(9.483055555 53.170555555),
http://www.wikidata.org/entity/Q552240,Schefflenz,Point(9.278611111 49.4025),
http://www.wikidata.org/entity/Q559192,Scheggerott,Point(9.823055555 54.671944444),
http://www.wikidata.org/entity/Q57936,Scheibenberg,Point(12.9125 50.540833333),
http://www.wikidata.org/entity/Q657728,Scheibenhardt,Point(8.133055555 48.983055555),
http://www.wikidata.org/entity/Q681112,Scheid,Point(6.416666666 50.366666666),
http://www.wikidata.org/entity/Q505440,Scheidegg,Point(9.848888888 47.582222222),
http://www.wikidata.org/entity/Q565981,Scheiditz,Point(11.754166666 50.905),
http://www.wikidata.org/entity/Q646491,Scheidt,Point(7.914166666 50.338611111),
http://www.wikidata.org/entity/Q504872,Scheinfeld,Point(11.168269444 49.180255555),
http://www.wikidata.org/entity/Q137736,Scheitenkorb,Point(6.21 50.006944444),
http://www.wikidata.org/entity/Q515086,Schelklingen,Point(9.7325 48.375555555),
http://www.wikidata.org/entity/Q694793,Schellerten,Point(10.083333333 52.166666666),
http://www.wikidata.org/entity/Q636561,Schellhorn,Point(10.300555555 54.229444444),
http://www.wikidata.org/entity/Q818660,Schellweiler,Point(7.391388888 49.514444444),
http://www.wikidata.org/entity/Q538686,Schemmerhofen,Point(9.789444444 48.173611111),
http://www.wikidata.org/entity/Q503893,Schenefeld,Point(9.823333333 53.602777777),
http://www.wikidata.org/entity/Q682133,Schenefeld,Point(9.483333333 54.05),
http://www.wikidata.org/entity/Q646330,Schenkelberg,Point(7.782777777 50.583611111),
http://www.wikidata.org/entity/Q429574,Schenkenberg,Point(13.949722222 53.366944444),
http://www.wikidata.org/entity/Q636094,Schenkendöbern,Point(14.622222222 51.933611111),
http://www.wikidata.org/entity/Q81350,Schenkenzell,Point(8.371388888 48.309444444),
http://www.wikidata.org/entity/Q625904,Schenklengsfeld,Point(9.843611111 50.817777777),
http://www.wikidata.org/entity/Q15059782,Schepsdorf-Lohne,Point(7.26333333 52.49861111),
http://www.wikidata.org/entity/Q163068,Schermbeck,Point(6.875555555 51.695),
http://www.wikidata.org/entity/Q627484,Schernfeld,Point(11.1 48.9),
http://www.wikidata.org/entity/Q513029,Scherstetten,Point(10.633333333 48.183333333),
http://www.wikidata.org/entity/Q653224,Scheuerfeld,Point(7.840277777 50.787222222),
http://www.wikidata.org/entity/Q640344,Scheuern,Point(6.306944444 50.022222222),
http://www.wikidata.org/entity/Q627472,Scheuring,Point(10.9 48.166666666),
http://www.wikidata.org/entity/Q491974,Scheyern,Point(11.466666666 48.5),
http://www.wikidata.org/entity/Q238951,Scheßlitz,Point(11.033888888 49.976666666),
http://www.wikidata.org/entity/Q50889,Schieder-Schwalenberg,Point(9.183055555 51.883055555),
http://www.wikidata.org/entity/Q635270,Schieren,Point(10.383333333 53.95),
http://www.wikidata.org/entity/Q560897,Schierensee,Point(9.984444444 54.255277777),
http://www.wikidata.org/entity/Q490201,Schierling,Point(12.139722222 48.834722222),
http://www.wikidata.org/entity/Q642278,Schiersfeld,Point(7.763888888 49.694166666),
http://www.wikidata.org/entity/Q642208,Schiesheim,Point(8.055833333 50.277222222),
http://www.wikidata.org/entity/Q505594,Schiffdorf,Point(8.658888888 53.535833333),
http://www.wikidata.org/entity/Q23002,Schifferstadt,Point(8.376111111 49.386111111),
http://www.wikidata.org/entity/Q631957,Schiffweiler,Point(7.116666666 49.366666666),
http://www.wikidata.org/entity/Q532435,Schilda,Point(13.383333333 51.6),
http://www.wikidata.org/entity/Q706266,Schildetal,Point(11.133333333 53.616666666),
http://www.wikidata.org/entity/Q602809,Schillingen,Point(6.785 49.634166666),
http://www.wikidata.org/entity/Q502971,Schillingsfürst,Point(10.266666666 49.266666666),
http://www.wikidata.org/entity/Q565922,Schillingstedt,Point(11.2025 51.231388888),
http://www.wikidata.org/entity/Q636528,Schillsdorf,Point(10.123611111 54.116944444),
http://www.wikidata.org/entity/Q83039,Schiltach,Point(8.344722222 48.290555555),
http://www.wikidata.org/entity/Q32070,Schiltberg,Point(11.233333333 48.466666666),
http://www.wikidata.org/entity/Q554864,Schimberg,Point(10.162777777 51.255833333),
http://www.wikidata.org/entity/Q647259,Schindhard,Point(7.820555555 49.141944444),
http://www.wikidata.org/entity/Q698615,Schinkel,Point(9.933333333 54.366666666),
http://www.wikidata.org/entity/Q632493,Schiphorst,Point(10.4625 53.7125),
http://www.wikidata.org/entity/Q574443,Schipkau,Point(13.883055555 51.516666666),
http://www.wikidata.org/entity/Q81749,Schirgiswalde-Kirschau,Point(14.428611111 51.092222222),
http://www.wikidata.org/entity/Q169573,Schirmitz,Point(12.166666666 49.633333333),
http://www.wikidata.org/entity/Q31655,Schirnding,Point(12.216666666 50.066666666),
http://www.wikidata.org/entity/Q12058,Schkeuditz,Point(12.216666666 51.4),
http://www.wikidata.org/entity/Q526388,Schkopau,Point(11.966666666 51.383333333),
http://www.wikidata.org/entity/Q552485,Schkölen,Point(11.816666666 51.033333333),
http://www.wikidata.org/entity/Q630264,Schladen,Point(10.533055555 52.016666666),
http://www.wikidata.org/entity/Q1462109,Schladen-Werla,Point(10.5667 52.0333),
http://www.wikidata.org/entity/Q654687,Schladt,Point(6.841666666 50.032222222),
http://www.wikidata.org/entity/Q638895,Schlagsdorf,Point(10.816666666 53.716666666),
http://www.wikidata.org/entity/Q83148,Schlaitdorf,Point(9.224444444 48.603611111),
http://www.wikidata.org/entity/Q507305,Schlammersdorf,Point(11.716666666 49.783333333),
http://www.wikidata.org/entity/Q242320,Schlangen,Point(8.833055555 51.816666666),
http://www.wikidata.org/entity/Q624446,Schlangenbad,Point(8.101944444 50.092916666),
http://www.wikidata.org/entity/Q80713,Schlat,Point(9.707777777 48.6525),
http://www.wikidata.org/entity/Q628355,Schlaubetal,Point(14.5 52.116666666),
http://www.wikidata.org/entity/Q258672,Schleching,Point(12.4 47.716666666),
http://www.wikidata.org/entity/Q559780,Schlechtsart,Point(10.616666666 50.316666666),
http://www.wikidata.org/entity/Q642176,Schlegel,Point(11.62 50.404722222),
http://www.wikidata.org/entity/Q550790,Schlehdorf,Point(11.313333333 47.655),
http://www.wikidata.org/entity/Q660583,Schleich,Point(6.841111111 49.813055555),
http://www.wikidata.org/entity/Q634853,Schleid,Point(9.966666666 50.7),
http://www.wikidata.org/entity/Q634853,Schleid,Point(9.96667 50.7),
http://www.wikidata.org/entity/Q677335,Schleid,Point(6.491666666 50.059444444),
http://www.wikidata.org/entity/Q241358,Schleiden,Point(6.466666666 50.533055555),
http://www.wikidata.org/entity/Q572576,Schleife,Point(14.535 51.541944444),
http://www.wikidata.org/entity/Q565974,Schleifreisen,Point(11.824166666 50.890555555),
http://www.wikidata.org/entity/Q506738,Schleiz,Point(11.816666666 50.583333333),
http://www.wikidata.org/entity/Q555832,Schlemmin,Point(12.683333333 54.233333333),
http://www.wikidata.org/entity/Q584477,Schlepzig,Point(13.895277777 52.028888888),
http://www.wikidata.org/entity/Q638122,Schlesen,Point(10.333333333 54.316666666),
http://www.wikidata.org/entity/Q501661,Schleswig,Point(9.569722222 54.515277777),DESLS
http://www.wikidata.org/entity/Q57939,Schlettau,Point(12.951111111 50.558611111),
http://www.wikidata.org/entity/Q559816,Schleusegrund,Point(10.866666666 50.523333333),
http://www.wikidata.org/entity/Q504914,Schleusingen,Point(10.75 50.516666666),
http://www.wikidata.org/entity/Q550330,Schlichting,Point(9.066666666 54.316666666),
http://www.wikidata.org/entity/Q507017,Schlieben,Point(13.383055555 51.716666666),
http://www.wikidata.org/entity/Q62037,Schliengen,Point(7.577222222 47.755555555),
http://www.wikidata.org/entity/Q650568,Schlier,Point(9.674166666 47.769722222),
http://www.wikidata.org/entity/Q80625,Schlierbach,Point(9.518055555 48.673888888),
http://www.wikidata.org/entity/Q641558,Schlierschied,Point(7.442777777 49.876111111),
http://www.wikidata.org/entity/Q260306,Schliersee,Point(11.866666666 47.733333333),
http://www.wikidata.org/entity/Q552477,Schlitz,Point(9.566666666 50.666666666),
http://www.wikidata.org/entity/Q20194,Schloen-Dratow,Point(12.823 53.5218),
http://www.wikidata.org/entity/Q610074,Schlotfeld,Point(9.583611111 53.957222222),
http://www.wikidata.org/entity/Q378737,Schlotheim,Point(10.656388888 51.246944444),
http://www.wikidata.org/entity/Q225432,Schloß Holte-Stukenbrock,Point(8.616666666 51.883333333),
http://www.wikidata.org/entity/Q562391,Schloßböckelheim,Point(7.743611111 49.806111111),
http://www.wikidata.org/entity/Q546574,Schloßvippach,Point(11.116666666 51.1),
http://www.wikidata.org/entity/Q523245,Schluchsee,Point(8.180833333 47.819444444),
http://www.wikidata.org/entity/Q369455,Schlöben,Point(11.689166666 50.893055555),
http://www.wikidata.org/entity/Q569671,Schlüchtern,Point(9.516666666 50.35),
http://www.wikidata.org/entity/Q515958,Schlüsselfeld,Point(10.616666666 49.766666666),
http://www.wikidata.org/entity/Q288197,Schmalenberg,Point(7.718055555 49.318333333),
http://www.wikidata.org/entity/Q554210,Schmalensee,Point(10.271388888 54.081388888),
http://www.wikidata.org/entity/Q558083,Schmalfeld,Point(9.985277777 53.8775),
http://www.wikidata.org/entity/Q489147,Schmalkalden,Point(10.45 50.716666666),
http://www.wikidata.org/entity/Q5628,Schmallenberg,Point(8.3 51.133333333),
http://www.wikidata.org/entity/Q592458,Schmalstede,Point(10.029722222 54.193333333),
http://www.wikidata.org/entity/Q517354,Schmatzin,Point(13.55 53.916666666),
http://www.wikidata.org/entity/Q546888,Schmedeswurth,Point(9.05 53.916666666),
http://www.wikidata.org/entity/Q559846,Schmeheim,Point(10.566666666 50.566666666),
http://www.wikidata.org/entity/Q554258,Schmelz,Point(6.833333333 49.416666666),
http://www.wikidata.org/entity/Q546435,Schmidgaden,Point(12.083333333 49.416666666),
http://www.wikidata.org/entity/Q516827,Schmidmühlen,Point(11.933333333 49.266666666),
http://www.wikidata.org/entity/Q369050,Schmidthachenbach,Point(7.470555555 49.731111111),
http://www.wikidata.org/entity/Q203121,Schmiechen,Point(10.966666666 48.216666666),
http://www.wikidata.org/entity/Q201280,Schmiedefeld,Point(11.216666666 50.516666666),
http://www.wikidata.org/entity/Q631546,Schmiedefeld am Rennsteig,Point(10.813055555 50.608888888),
http://www.wikidata.org/entity/Q650780,Schmiedehausen,Point(11.664444444 51.068611111),
http://www.wikidata.org/entity/Q630360,Schmieritz,Point(11.798611111 50.7225),
http://www.wikidata.org/entity/Q633738,Schmilau,Point(10.754722222 53.661944444),
http://www.wikidata.org/entity/Q653195,Schmitshausen,Point(7.516666666 49.3),
http://www.wikidata.org/entity/Q654052,Schmitt,Point(7.015 50.166666666),
http://www.wikidata.org/entity/Q622207,Schmitten,Point(8.444305555 50.269722222),
http://www.wikidata.org/entity/Q818510,Schmittweiler,Point(7.703888888 49.691111111),
http://www.wikidata.org/entity/Q642042,Schmißberg,Point(7.206666666 49.6675),
http://www.wikidata.org/entity/Q623913,Schmogrow-Fehrow,Point(14.216666666 51.85),
http://www.wikidata.org/entity/Q372365,Schmorda,Point(11.586111111 50.644722222),
http://www.wikidata.org/entity/Q572864,Schmölln,Point(12.356388888 50.895),
http://www.wikidata.org/entity/Q93291,Schmölln-Putzkau,Point(14.233333333 51.116666666),
http://www.wikidata.org/entity/Q93291,Schmölln-Putzkau,Point(14.23333333 51.11666667),
http://www.wikidata.org/entity/Q504174,Schnabelwaid,Point(11.566666666 49.816666666),
http://www.wikidata.org/entity/Q638404,Schnackenburg,Point(11.568055555 53.036666666),
http://www.wikidata.org/entity/Q280425,Schnaitsee,Point(12.366666666 48.066666666),
http://www.wikidata.org/entity/Q520932,Schnaittach,Point(11.343055555 49.559166666),
http://www.wikidata.org/entity/Q506887,Schnaittenbach,Point(12.016666666 49.533333333),
http://www.wikidata.org/entity/Q632500,Schnakenbek,Point(10.5 53.383333333),
http://www.wikidata.org/entity/Q557100,Schnarup-Thumby,Point(9.656944444 54.646944444),
http://www.wikidata.org/entity/Q673061,Schnaudertal,Point(12.2028 50.9694),
http://www.wikidata.org/entity/Q651960,Schneckenhausen,Point(7.745277777 49.540277777),
http://www.wikidata.org/entity/Q504095,Schneckenlohe,Point(11.193888888 50.210555555),
http://www.wikidata.org/entity/Q508968,Schneeberg,Point(9.246944444 49.639444444),
http://www.wikidata.org/entity/Q57941,Schneeberg,Point(12.645555555 50.594166666),
http://www.wikidata.org/entity/Q759412,Schnega,Point(10.883055555 52.883055555),
http://www.wikidata.org/entity/Q253867,Schneizlreuth,Point(12.8 47.683333333),
http://www.wikidata.org/entity/Q504124,Schnelldorf,Point(10.166666666 49.2),
http://www.wikidata.org/entity/Q641817,Schneppenbach,Point(7.405555555 49.844444444),
http://www.wikidata.org/entity/Q503006,Schneverdingen,Point(9.8 53.116666666),
http://www.wikidata.org/entity/Q653854,Schnorbach,Point(7.612222222 49.992777777),
http://www.wikidata.org/entity/Q540822,Schnürpflingen,Point(9.993055555 48.2725),
http://www.wikidata.org/entity/Q646456,Schoden,Point(6.5775 49.638333333),
http://www.wikidata.org/entity/Q502822,Scholen,Point(8.766666666 52.733055555),
http://www.wikidata.org/entity/Q510872,Schollbrunn,Point(9.466666666 49.833333333),DESC2
http://www.wikidata.org/entity/Q564389,Schollene,Point(12.216666666 52.683055555),
http://www.wikidata.org/entity/Q81817,Schonach im Schwarzwald,Point(8.2025 48.142777777),
http://www.wikidata.org/entity/Q505583,Schondorf am Ammersee,Point(11.083333333 48.05),
http://www.wikidata.org/entity/Q504328,Schondra,Point(9.866666666 50.266666666),
http://www.wikidata.org/entity/Q518663,Schongau,Point(10.9 47.816666666),
http://www.wikidata.org/entity/Q551645,Schonstett,Point(12.25 47.983333333),
http://www.wikidata.org/entity/Q553789,Schonungen,Point(10.316666666 50.05),
http://www.wikidata.org/entity/Q61734,Schopfheim,Point(7.824722222 47.649444444),
http://www.wikidata.org/entity/Q80696,Schopfloch,Point(8.551388888 48.454444444),
http://www.wikidata.org/entity/Q506082,Schopfloch,Point(10.3 49.116666666),
http://www.wikidata.org/entity/Q23027,Schopp,Point(7.689444444 49.3525),
http://www.wikidata.org/entity/Q547099,Schorfheide,Point(13.516666666 52.899722222),
http://www.wikidata.org/entity/Q14882,Schorndorf,Point(9.533333333 48.8),
http://www.wikidata.org/entity/Q546459,Schorndorf,Point(12.6 49.166666666),
http://www.wikidata.org/entity/Q641590,Schornsheim,Point(8.175 49.845833333),
http://www.wikidata.org/entity/Q671167,Schorssow,Point(12.574722222 53.683055555),
http://www.wikidata.org/entity/Q382061,Schortens,Point(7.95 53.533333333),
http://www.wikidata.org/entity/Q674135,Schossin,Point(11.216666666 53.533333333),
http://www.wikidata.org/entity/Q26368,Schotten,Point(9.116666666 50.5),
http://www.wikidata.org/entity/Q573850,Schraden,Point(13.699722222 51.433055555),
http://www.wikidata.org/entity/Q82886,Schramberg,Point(8.384166666 48.226944444),
http://www.wikidata.org/entity/Q550853,Schraplau,Point(11.665 51.436388888),
http://www.wikidata.org/entity/Q622471,Schrecksbach,Point(9.283333333 50.833333333),
http://www.wikidata.org/entity/Q632512,Schretstaken,Point(10.55 53.583333333),
http://www.wikidata.org/entity/Q83292,Schriesheim,Point(8.659166666 49.473611111),
http://www.wikidata.org/entity/Q504746,Schrobenhausen,Point(11.266666666 48.533333333),
http://www.wikidata.org/entity/Q504746,Schrobenhausen,Point(11.25825 48.56685),
http://www.wikidata.org/entity/Q83135,Schrozberg,Point(9.980555555 49.344444444),
http://www.wikidata.org/entity/Q552558,Schrum,Point(9.254444444 54.185833333),
http://www.wikidata.org/entity/Q561176,Schuby,Point(9.483333333 54.520277777),
http://www.wikidata.org/entity/Q818785,Schuld,Point(6.889444444 50.445833333),
http://www.wikidata.org/entity/Q632357,Schulendorf,Point(10.566666666 53.466666666),
http://www.wikidata.org/entity/Q581119,Schulzendorf,Point(13.583055555 52.366666666),
http://www.wikidata.org/entity/Q539876,Schuttertal,Point(7.953888888 48.247222222),
http://www.wikidata.org/entity/Q533982,Schutterwald,Point(7.883055555 48.458333333),
http://www.wikidata.org/entity/Q657300,Schutz,Point(6.759444444 50.128888888),
http://www.wikidata.org/entity/Q642111,Schutzbach,Point(7.903055555 50.756666666),
http://www.wikidata.org/entity/Q536809,Schwaan,Point(12.1 53.933333333),
http://www.wikidata.org/entity/Q534815,Schwaara,Point(12.142777777 50.903055555),
http://www.wikidata.org/entity/Q14889,Schwabach,Point(11.020833333 49.329166666),
http://www.wikidata.org/entity/Q513512,Schwabbruck,Point(10.833333333 47.833333333),
http://www.wikidata.org/entity/Q678348,Schwabenheim an der Selz,Point(8.094166666 49.932777777),
http://www.wikidata.org/entity/Q512162,Schwabhausen,Point(11.333333333 48.283333333),
http://www.wikidata.org/entity/Q541995,Schwabhausen,Point(10.733055555 50.888333333),
http://www.wikidata.org/entity/Q509676,Schwabmünchen,Point(10.755 48.178888888),
http://www.wikidata.org/entity/Q513143,Schwabsoien,Point(10.833333333 47.833333333),
http://www.wikidata.org/entity/Q28050,Schwabstedt,Point(9.187222222 54.395833333),
http://www.wikidata.org/entity/Q502803,Schwaförden,Point(8.833055555 52.733055555),
http://www.wikidata.org/entity/Q508122,Schwaig bei Nürnberg,Point(11.200833333 49.469166666),
http://www.wikidata.org/entity/Q505651,Schwaigen,Point(11.15 47.616666666),
http://www.wikidata.org/entity/Q507592,Schwaigern,Point(9.05 49.133333333),
http://www.wikidata.org/entity/Q81712,Schwaikheim,Point(9.353055555 48.871388888),
http://www.wikidata.org/entity/Q686818,Schwalbach,Point(6.816666666 49.283333333),
http://www.wikidata.org/entity/Q632432,Schwalbach am Taunus,Point(8.528819444 50.154166666),
http://www.wikidata.org/entity/Q676479,Schwall,Point(7.556111111 50.145833333),
http://www.wikidata.org/entity/Q556598,Schwallungen,Point(10.3575 50.6925),
http://www.wikidata.org/entity/Q516599,Schwalmstadt,Point(9.188888888 50.912777777),
http://www.wikidata.org/entity/Q163917,Schwalmtal,Point(6.2625 51.2225),
http://www.wikidata.org/entity/Q624888,Schwalmtal,Point(9.3 50.683333333),
http://www.wikidata.org/entity/Q550771,Schwanau,Point(7.759444444 48.349444444),
http://www.wikidata.org/entity/Q504768,Schwandorf,Point(12.116666666 49.333333333),
http://www.wikidata.org/entity/Q50862,Schwanebeck,Point(11.120833333 51.9675),
http://www.wikidata.org/entity/Q686830,Schwanewede,Point(8.6 53.233333333),
http://www.wikidata.org/entity/Q558936,Schwanfeld,Point(10.133333333 49.916666666),
http://www.wikidata.org/entity/Q256547,Schwangau,Point(10.735277777 47.576666666),
http://www.wikidata.org/entity/Q674183,Schwanheide,Point(10.666666666 53.416666666),
http://www.wikidata.org/entity/Q648624,Schwanheim,Point(7.88 49.167222222),
http://www.wikidata.org/entity/Q529745,Schwanstetten,Point(11.127777777 49.311111111),
http://www.wikidata.org/entity/Q502853,Schwarme,Point(9.016666666 52.9),
http://www.wikidata.org/entity/Q664377,Schwarmstedt,Point(9.616666666 52.666666666),
http://www.wikidata.org/entity/Q635530,Schwartbuck,Point(10.466666666 54.35),
http://www.wikidata.org/entity/Q20267,Schwarz,Point(12.783055555 53.219722222),
http://www.wikidata.org/entity/Q694912,Schwarza,Point(10.533333333 50.620833333),
http://www.wikidata.org/entity/Q552185,Schwarzach,Point(8.983055555 49.373055555),
http://www.wikidata.org/entity/Q581023,Schwarzach,Point(12.816666666 48.916666666),
http://www.wikidata.org/entity/Q503334,Schwarzach am Main,Point(10.233333333 49.8),
http://www.wikidata.org/entity/Q546420,Schwarzach bei Nabburg,Point(12.233333333 49.4),
http://www.wikidata.org/entity/Q554832,Schwarzbach,Point(11.883333333 50.8),
http://www.wikidata.org/entity/Q623909,Schwarzbach,Point(13.933055555 51.45),
http://www.wikidata.org/entity/Q539200,Schwarzburg,Point(11.196944444 50.640833333),
http://www.wikidata.org/entity/Q641532,Schwarzen,Point(7.331111111 49.961944444),
http://www.wikidata.org/entity/Q508698,Schwarzenbach,Point(12.0 49.733333333),
http://www.wikidata.org/entity/Q502392,Schwarzenbach am Wald,Point(11.620833333 50.283333333),
http://www.wikidata.org/entity/Q503422,Schwarzenbach an der Saale,Point(11.933333333 50.220833333),
http://www.wikidata.org/entity/Q503422,Schwarzenbach an der Saale,Point(11.93504 50.22279),
http://www.wikidata.org/entity/Q569643,Schwarzenbek,Point(10.479166666 53.504166666),
http://www.wikidata.org/entity/Q57953,Schwarzenberg/Erzgeb.,Point(12.779166666 50.545277777),
http://www.wikidata.org/entity/Q624331,Schwarzenborn,Point(9.433333333 50.916666666),
http://www.wikidata.org/entity/Q654601,Schwarzenborn,Point(6.711388888 50.038888888),
http://www.wikidata.org/entity/Q508456,Schwarzenbruck,Point(11.233333333 49.35),
http://www.wikidata.org/entity/Q566553,Schwarzenfeld,Point(12.133333333 49.383333333),
http://www.wikidata.org/entity/Q630040,Schwarzerden,Point(7.513055555 49.861944444),
http://www.wikidata.org/entity/Q584474,Schwarzheide,Point(13.866666666 51.483055555),
http://www.wikidata.org/entity/Q559101,Schwarzhofen,Point(12.35 49.383333333),
http://www.wikidata.org/entity/Q583172,Schwasdorf,Point(12.633055555 53.89),
http://www.wikidata.org/entity/Q553794,Schwebheim,Point(10.245833333 49.997222222),
http://www.wikidata.org/entity/Q651998,Schwedelbach,Point(7.591666666 49.496111111),
http://www.wikidata.org/entity/Q554073,Schwedeneck,Point(10.076666666 54.471388888),
http://www.wikidata.org/entity/Q16008,Schwedt/Oder,Point(14.283055555 53.063055555),
http://www.wikidata.org/entity/Q653296,Schwegenheim,Point(8.328333333 49.27),
http://www.wikidata.org/entity/Q212570,Schweich,Point(6.752222222 49.82),
http://www.wikidata.org/entity/Q559830,Schweickershausen,Point(10.630555555 50.238333333),
http://www.wikidata.org/entity/Q653244,Schweigen-Rechtenbach,Point(7.956111111 49.053055555),
http://www.wikidata.org/entity/Q631623,Schweighausen,Point(7.7625 50.282222222),
http://www.wikidata.org/entity/Q643463,Schweighofen,Point(7.995833333 49.040833333),
http://www.wikidata.org/entity/Q690748,Schweindorf,Point(7.466666666 53.6),
http://www.wikidata.org/entity/Q690748,Schweindorf,Point(7.47311 53.6002),
http://www.wikidata.org/entity/Q4126,Schweinfurt,Point(10.233333333 50.05),
http://www.wikidata.org/entity/Q651717,Schweinschied,Point(7.574722222 49.701111111),
http://www.wikidata.org/entity/Q640304,Schweisweiler,Point(7.823888888 49.590833333),
